id,original_title,overview,release_date,popularity,vote_average,vote_count
791,The Fog,"Trapped within an eerie mist, the residents of Antonio Bay have become the unwitting victims of a horrifying vengeance. One hundred years earlier, a ship carrying lepers was purposely lured onto the rocky coastline and sank, drowning all aboard. Now they're back – long-dead mariners who've waited a century for their revenge.",10/14/2005,10.944,4.5,758
9823,Mortal Kombat: Annihilation,"A group of heroic warriors has only six days to save the planet in ""Mortal Kombat Annihilation."" To succeed they must survive the most spectacular series of challenges any human, or god, has ever encountered as they battle an evil warlord bent on taking control of Earth.",11/11/1997,19.571,4.508,1211
15206,La terza madre,"An ancient urn is found in a cemetery outside Rome. Once opened, it triggers a series of violent incidents: robberies, rapes and murders increase dramatically, while several mysterious, evil-looking young women coming from all over the world are gathering in the city. All these events are caused by the return of Mater Lacrimarum, the last of three powerful witches who have been spreading terror and death for centuries. Alone against an army of psychos and demons, Sarah Mandy, an art student who seems to have supernatural abilities of her own, is the only person left to prevent the Mother of Tears from destroying Rome.",10/31/2007,3.964,4.5,425
12536,Home Alone 4,"Kevin McCallister's parents have split up. Now living with his mom, he decides to spend Christmas with his dad at the mansion of his father's rich girlfriend, Natalie. Meanwhile robber Marv Merchants, one of the villains from the first two movies, partners up with a new criminal named Vera to hit Natalie's mansion.",11/3/2002,20.105,4.495,1273
449664,Escape Room,Six friends test their intelligence when an escape room they participate in takes a dark and twisted turn.,6/19/2017,9.437,4.486,724
390989,Sharknado 4: The 4th Awakens,"The new installment of the Sharknado franchise takes place 5 years after Sharknado 3: Oh Hell No! There have been no Sharknados in the intervening years, but now they’re appearing again in unexpected ways.",7/31/2016,7.084,4.5,388
332,Inspector Gadget,"John Brown is a bumbling but well-intentioned security guard who is badly injured in an explosion planned by an evil mastermind. He is taken to a laboratory, where Brenda, a leading robotics surgeon, replaces his damaged limbs with state-of-the-art gadgets and tools. Named ""Inspector Gadget"" by the press, John -- along with his niece, Penny, and her trusty dog, Brain -- uses his new powers to discover who was behind the explosion.",7/23/1999,14.107,4.468,1227
13995,Captain America,"During World War II, a brave, patriotic American Soldier undergoes experiments to become a new supersoldier, ""Captain America"". Racing to Germany to sabotage the rockets of Nazi baddie ""Red Skull"", Captain America winds up frozen until the 1990s. He reawakens to find that the Red Skull has changed identities and is now planning to kidnap the President of the United States.",12/14/1990,18.406,4.5,424
17692,Jaws 3-D,A giant thirty-five-foot shark becomes trapped in a SeaWorld theme park and it's up to the sons of police chief Brody to rescue everyone.,7/22/1983,20.342,4.5,1302
35026,Lucky Luke,"Fearless gunslinger, Lucky Luke, is ordered by the President to bring peace to Daisy Town.",10/21/2009,11.326,4.5,518
535437,Swiped,"James, a college freshman and computer genius, is enlisted by his womanizing roommate, Lance, to code the ultimate hook-up app. But when James discovers that his divorced mother is using the app, unexpected consequences ensue.",11/6/2018,8.693,4.5,697
79694,The Apparition,"Plagued by frightening occurrences in their home, Kelly and Ben learn that a university's parapsychology experiment produced an entity that is now haunting them. The malevolent spirit feeds on fear and torments the couple no matter where they run. Desperate, Kelly and Ben turn to a paranormal researcher, but even with his aid, it may already be too late to save themselves from the terrifying presence.",8/23/2012,15.95,4.5,431
9438,Mr. Magoo,"Mr. Magoo, a man with terrible eyesight, gets caught up in a museum robbery.",12/25/1997,9.695,4.455,392
10304,Starship Troopers 2: Hero of the Federation,"A group of troopers take refuge in an abandoned outpost after fighting alien bugs, failing to realize that more danger lays in wait.",5/19/2004,20.63,4.445,622
26264,George of the Jungle 2,"George and Ursula now have a son, George Junior, so Ursula's mother arrives to try and take them back to ""civilization"".",8/18/2003,11.233,4.4,475
27793,Die unendliche Geschichte III - Rettung aus Phantásien,A young boy must restore order when a group of bullies steal the magical book that acts as a portal between Earth and the imaginary world of Fantasia.,10/26/1994,9.557,4.4,384
509853,The Fanatic,A rabid film fan stalks his favorite action hero and destroys the star's life.,8/30/2019,7.84,4.441,313
9607,Super Mario Bros.,"Mario and Luigi, plumbers from Brooklyn, find themselves in an alternate universe where evolved dinosaurs live in hi-tech squalor. They're the only hope to save our universe from invasion by the dino dictator, Koopa.",5/28/1993,19.78,4.4,1330
2436,Double Dragon,"Two brothers have half of a powerful ancient Chinese talisman. An evil gang leader has the other half, and determines to get the brothers' half and have a complete medallion so he can gain absolute power.",11/4/1994,10.299,4.4,344
472838,SPF-18,"18-year-old Penny Cooper spent years pining for Johnny Sanders Jr., but when a mysterious musician shows up on the beach, Penny is torn.",9/29/2017,8.411,4.4,1048
166424,Fantastic Four,"Four young outsiders teleport to a dangerous universe, which alters their physical form in shocking ways. Their lives irrevocably upended, the team must learn to harness their daunting new abilities and work together to save Earth from a former friend turned enemy.",8/5/2015,22.04,4.42,6040
10726,American Psycho II: All American Girl,"Rachel is a criminology student hoping to land a position as a teacher's assistant for professor Robert Starkman. She's sure this position will pave the way to an FBI career, and she's willing to do anything to obtain it -- including killing her classmates. The school psychiatrist, Dr. Daniels, becomes aware that Rachel is insane, but Rachel is skilled at her dangerous game of death and identity theft.",6/18/2002,14.561,4.4,414
60556,Natale in Sudafrica,"Carlo, on vacation in South Africa with his second wife Susanna meets her younger brother Giorgio.",12/20/2010,3.96,4.4,313
9320,The Avengers,"British Ministry agent John Steed, under direction from ""Mother"", investigates a diabolical plot by arch-villain Sir August de Wynter to rule the world with his weather control machine. Steed investigates the beautiful Doctor Mrs. Emma Peel, the only suspect, but simultaneously falls for her and joins forces with her to combat Sir August.",8/13/1998,19.216,4.397,714
13727,Disco,"Didier Travolta is a 40-year-old disco music fan who has no job, lives with his mother, and has a son he hasn't seen for a while. The mother of his son refuses to send him their son for the holidays unless he can offer him a real vacation, not just going to bars of the French port city of Le Havre. Penniless, the only way he can see his son is by winning a dance contest organized by his friend Jackson, with the prize of a vacation to Australia for two.",4/2/2008,7.278,4.4,351
17532,S. Darko,"Seven years after the events of the first film, Samantha Darko finds herself stranded in a small desert town after her car breaks down where she is plagued by bizarre visions telling of the universe's end. As a result, she must face her own demons, and in doing so, save the world and herself.",4/28/2009,9.592,4.4,465
11692,The Adventures of Pluto Nash,"The year is 2087, the setting is the moon. Pluto Nash, the high-flying successful owner of the hottest nightclub in the universe, finds himself in trouble when he refuses to sell his club to lunar gangster Mogan, who just happens to be helping the mysterious Rex Crater mastermind a plan to take over the entire moon.",8/16/2002,10.995,4.382,495
71880,Jack and Jill,"Jack Sadelstein, a successful advertising executive in Los Angeles with a beautiful wife and kids, dreads one event each year: the Thanksgiving visit of his twin sister Jill. Jill's neediness and passive-aggressiveness is maddening to Jack, turning his normally tranquil life upside down.",11/11/2011,18.59,4.371,2116
